user_id,course_id,user_index,course_index,preference
U_11731,C_1811742,0,1406,1.0
U_11732,C_707032,40,94,2.7
U_11732,C_854843,40,234,2.67
U_11732,C_677061,40,1129,1.74
U_11736,C_800360,281,278,3.0
U_11737,C_696994,104,0,3.0
U_11737,C_697100,104,494,2.94
U_11737,C_676649,104,84,2.91
U_11737,C_769301,104,705,2.88
U_11737,C_947244,104,182,2.64
U_11737,C_735143,104,379,2.34
U_11748,C_676662,99,152,2.91
U_11748,C_677045,99,76,2.49
U_11748,C_682697,99,670,2.43
U_11768,C_799800,831,95,3.0
U_11785,C_680933,1103,77,2.97
U_11811,C_677159,1104,100,2.97
U_11869,C_680884,389,357,2.82
U_11889,C_817148,1107,832,3.0
U_11889,C_801420,1107,59,2.97
U_11895,C_696826,341,177,2.94
U_11904,C_707119,24,70,2.73
U_11904,C_707031,24,6,2.4
U_11904,C_681655,24,101,2.37
U_11904,C_1686679,24,397,1.98
U_11920,C_697091,1110,79,2.97
U_11922,C_947257,835,518,3.0
U_11931,C_676673,1111,141,2.97
U_11939,C_931245,669,204,3.0
U_11939,C_696942,669,22,2.97
U_11983,C_931245,1,204,2.79
U_11983,C_681114,1,928,2.61
U_11983,C_873864,1,53,2.25
U_11983,C_943962,1,1727,1.77
U_11983,C_676686,1,89,1.74
U_11983,C_674920,1,10,1.71
U_11983,C_697398,1,196,1.47
U_11983,C_681592,1,933,1.38
U_11983,C_735157,1,28,1.2
U_11983,C_681519,1,414,1.05
U_11983,C_948038,1,394,1.0
U_11983,C_680716,1,287,1.0
U_11983,C_680823,1,539,1.0
U_11983,C_948208,1,1320,1.0
U_11983,C_909099,1,515,1.0
U_11983,C_682679,1,570,1.0
U_11983,C_947152,1,719,1.0
U_11983,C_697236,1,26,1.0
U_11983,C_1428968,1,14,1.0
U_11983,C_788575,1,49,1.0
U_11983,C_682522,1,784,1.0
U_11983,C_936990,1,304,1.0
U_11983,C_1686679,1,397,1.0
U_11983,C_682164,1,770,1.0
U_11983,C_747271,1,1260,1.0
U_11983,C_1750793,1,733,1.0
U_11983,C_1750819,1,1358,1.0
U_11983,C_1761374,1,1079,1.0
U_11983,C_697395,1,229,1.0
U_11983,C_680933,1,77,1.0
U_11983,C_696992,1,491,1.0
U_11983,C_735214,1,86,1.0
U_11983,C_801420,1,59,1.0
U_11983,C_735203,1,1005,1.0
U_11983,C_676662,1,152,1.0
U_11983,C_2229905,1,889,1.0
U_11983,C_1916172,1,1107,1.0
U_11983,C_697003,1,974,1.0
U_11983,C_680968,1,646,1.0
U_11983,C_674971,1,239,1.0
U_12016,C_681047,1112,760,3.0
U_12016,C_696679,1112,5,2.97
U_12025,C_697748,551,73,2.91
U_12033,C_756747,391,437,2.91
U_12033,C_735325,391,593,2.88
U_12046,C_682226,134,940,2.82
U_12046,C_677159,134,100,2.73
U_12115,C_677110,837,316,3.0
U_12118,C_682327,838,559,2.94
U_12137,C_697130,314,38,2.97
U_12137,C_676915,314,258,2.82
U_12155,C_883345,247,1,2.97
U_12155,C_697821,247,13,2.79
U_12155,C_697306,247,374,2.73
U_12155,C_1410156,247,165,2.7
U_12246,C_681655,248,101,2.91
U_12246,C_697087,248,225,2.82
U_12406,C_881485,842,149,2.94
U_12562,C_697797,249,69,2.97
U_12579,C_696673,455,222,2.91
U_12579,C_770738,455,19,2.88
U_12587,C_948114,125,1053,2.97
U_12587,C_696927,125,52,2.76
U_12587,C_677093,125,213,2.49
U_12669,C_680881,48,356,2.79
U_12669,C_1806527,48,116,2.28
U_12669,C_697381,48,81,2.01
U_12699,C_881485,671,149,2.94
U_12829,C_681339,456,762,2.94
U_12841,C_735296,457,1659,2.97
U_12853,C_955163,672,20,2.97
U_12853,C_697165,672,158,2.94
U_12853,C_676937,672,30,2.91
U_12909,C_801420,1119,59,2.97
U_13146,C_676937,560,30,2.97
U_13210,C_759037,198,1268,2.97
U_13210,C_801420,198,59,2.94
U_13210,C_696724,198,16,2.76
U_13243,C_682415,116,144,2.43
U_13354,C_682338,1122,269,3.0
U_13402,C_696835,393,247,2.97
U_13493,C_916843,342,1043,2.85
U_13729,C_697821,848,13,2.94
U_13746,C_680762,849,37,3.0
U_13771,C_681688,2,768,2.94
U_13771,C_734035,2,432,2.64
U_13771,C_682794,2,423,2.61
U_13771,C_676963,2,528,2.04
U_13771,C_681699,2,937,2.01
U_13771,C_681683,2,654,1.2
U_13771,C_788575,2,49,1.0
U_13771,C_931250,2,444,1.0
U_13771,C_682581,2,566,1.0
U_13771,C_688336,2,1199,1.0
U_13771,C_677055,2,1128,1.0
U_13771,C_697020,2,806,1.0
U_13771,C_681005,2,214,1.0
U_13771,C_756642,2,435,1.0
U_13771,C_881478,2,302,1.0
U_13771,C_676686,2,89,1.0
U_13771,C_697381,2,81,1.0
U_13771,C_682466,2,102,1.0
U_13771,C_735244,2,299,1.0
U_13771,C_697034,2,12,1.0
U_13986,C_680714,850,906,2.97
U_13986,C_696976,850,122,2.94
U_13987,C_697107,459,982,2.85
U_14070,C_696700,675,3,3.0
U_14117,C_760442,851,123,2.97
U_14117,C_676695,851,403,2.94
U_14158,C_676932,394,4,3.0
U_14158,C_1428968,394,14,2.91
U_14255,C_696746,220,119,3.0
U_14462,C_697821,1130,13,3.0
U_14489,C_883345,9,1,2.91
U_14489,C_677236,9,168,2.76
U_14489,C_674938,9,211,2.28
U_14489,C_696942,9,22,2.16
U_14489,C_682458,9,41,1.68
U_14489,C_682195,9,217,1.0
U_14519,C_707031,395,6,2.85
U_14574,C_943267,854,305,2.94
U_14614,C_677249,676,62,2.94
U_14651,C_697007,462,180,2.91
U_14727,C_1718815,1132,151,2.97
U_14746,C_680819,285,467,2.97
U_14756,C_1794464,286,9,2.85
U_14756,C_680937,286,544,2.82
U_14765,C_758886,28,1267,2.7
U_14765,C_674920,28,10,2.28
U_14765,C_681715,28,655,1.89
U_14765,C_681341,28,650,1.47
U_14765,C_681666,28,1543,1.35
U_14941,C_817691,861,385,3.0
U_14984,C_840087,344,1029,3.0
U_14984,C_696942,344,22,2.94
U_15010,C_680818,71,748,2.7
U_15010,C_676917,71,314,2.46
U_15021,C_677019,677,127,2.97
U_15173,C_696972,863,179,3.0
U_15230,C_685689,865,174,2.97
U_15231,C_735448,866,824,2.97
U_15332,C_682696,1145,484,3.0
U_15390,C_934528,682,280,3.0
U_15413,C_677023,464,456,2.85
U_15737,C_2151889,172,1446,2.88
U_15737,C_2205152,172,1451,1.0
U_15737,C_2210260,172,1452,1.0
U_15813,C_677249,567,62,2.97
U_15813,C_697422,567,197,2.88
U_15859,C_676683,871,11,3.0
U_15880,C_682431,683,947,2.91
U_16118,C_1527362,250,615,2.85
U_16129,C_948417,570,140,2.94
U_16129,C_1779421,570,1087,2.88
U_16365,C_696686,157,424,2.61
U_16431,C_887103,1159,336,3.0
U_16660,C_1753434,221,868,2.73
U_16732,C_696994,467,0,2.97
U_16934,C_685689,876,174,3.0
U_16934,C_735214,876,86,2.97
U_17178,C_676676,687,47,2.91
U_17308,C_682222,880,78,3.0
U_17308,C_696994,880,0,2.97
U_17334,C_680919,347,918,2.94
U_17574,C_677049,689,36,2.91
U_17581,C_735283,1163,699,3.0
U_17596,C_857825,401,441,2.91
U_17596,C_696991,401,426,2.82
U_17650,C_682330,572,192,2.91
U_17650,C_682589,572,366,2.88
U_17664,C_677184,691,461,2.97
U_17693,C_911664,882,844,2.94
U_17694,C_681034,1168,215,3.0
U_17711,C_696700,106,3,2.82
U_17711,C_697034,106,12,2.79
U_17711,C_697236,106,26,2.67
U_17711,C_707037,106,113,2.64
U_17711,C_680762,106,37,2.61
U_17714,C_2266746,83,1114,2.91
U_17714,C_681711,83,360,2.52
U_17714,C_735269,83,274,2.4
U_17719,C_943250,222,83,2.82
U_17719,C_680845,222,541,2.79
U_17731,C_1764846,348,1080,2.94
U_17753,C_681452,692,358,3.0
U_17774,C_707081,315,17,2.91
U_17810,C_696679,253,5,2.94
U_17810,C_781494,253,164,2.7
U_17843,C_1025064,254,614,2.94
U_17843,C_696968,254,25,2.91
U_17857,C_696835,88,247,2.91
U_17857,C_674923,88,454,2.82
U_17857,C_854832,88,87,2.61
U_17857,C_677047,88,153,2.43
U_17857,C_682458,88,41,2.34
U_17857,C_696905,88,1216,2.22
U_18103,C_735214,1175,86,2.97
U_18236,C_1794464,471,9,3.0
U_18296,C_735244,223,299,2.94
U_18296,C_696562,223,798,2.88
U_18296,C_629559,223,8,2.79
U_18296,C_696968,223,25,2.76
U_18296,C_682284,223,1560,2.67
U_18327,C_707119,349,70,3.0
U_18327,C_1755888,349,1076,2.82
U_18374,C_696942,694,22,3.0
U_18622,C_948212,78,857,2.64
U_18622,C_735050,78,1000,2.31
U_18622,C_943267,78,305,2.28
U_18741,C_696889,316,582,3.0
U_18964,C_682546,60,131,2.97
U_18964,C_697398,60,196,2.76
U_18964,C_955163,60,20,2.25
U_18964,C_697034,60,12,2.22
U_18992,C_735214,474,86,2.97
U_18992,C_680722,474,411,2.88
U_19154,C_697018,186,42,2.94
U_19154,C_1428968,186,14,2.67
U_19154,C_696679,186,5,2.64
U_19558,C_697117,892,65,2.94
U_19857,C_682531,1188,952,3.0
U_20026,C_707031,578,6,2.97
U_20245,C_883345,1191,1,3.0
U_20282,C_707119,79,70,2.76
U_20282,C_677031,79,118,2.43
U_20282,C_677020,79,108,2.4
U_20287,C_697285,47,1234,2.94
U_20287,C_682794,47,423,1.98
U_20295,C_680979,1192,647,3.0
U_20315,C_810349,4,1682,2.97
U_20315,C_784387,4,1019,2.7
U_20315,C_694163,4,796,2.67
U_20315,C_825821,4,1279,2.61
U_20315,C_696908,4,44,2.46
U_20315,C_681005,4,214,2.43
U_20315,C_735079,4,1246,2.34
U_20315,C_887098,4,838,2.31
U_20315,C_823333,4,1689,2.28
U_20315,C_936971,4,392,2.07
U_20315,C_948262,4,1750,1.56
U_20315,C_947164,4,1050,1.5
U_20315,C_873864,4,53,1.44
U_20315,C_948081,4,1738,1.35
U_20315,C_697011,4,976,1.17
U_20315,C_947250,4,852,1.0
U_20315,C_697106,4,495,1.0
U_20315,C_682472,4,782,1.0
U_20315,C_735064,4,1001,1.0
U_20315,C_754897,4,1012,1.0
U_20315,C_1645365,4,1063,1.0
U_20315,C_1714448,4,1067,1.0
U_20315,C_948153,4,519,1.0
U_20315,C_1683594,4,1064,1.0
U_20315,C_1724288,4,1068,1.0
U_20315,C_1825107,4,283,1.0
U_20315,C_681011,4,1513,1.0
U_20315,C_1789697,4,1403,1.0
U_20315,C_1918363,4,284,1.0
U_20315,C_2328478,4,1477,1.0
U_20329,C_682277,405,289,3.0
U_20365,C_697117,579,65,2.91
U_20370,C_949540,580,207,2.91
U_20370,C_682509,580,1572,2.88
U_20375,C_1429002,288,282,2.97
U_20394,C_734035,701,432,2.91
U_20395,C_677055,17,1128,2.61
U_20395,C_696855,17,57,2.46
U_20395,C_707035,17,162,2.4
U_20395,C_697721,17,992,2.13
U_20395,C_680877,17,1136,1.89
U_20395,C_947237,17,1730,1.68
U_20395,C_735335,17,434,1.56
U_20395,C_681636,17,359,1.35
U_20395,C_948423,17,343,1.2
U_20400,C_1526890,135,727,2.91
U_20421,C_770784,582,46,2.97
U_20432,C_883372,702,115,2.94
U_20775,C_696724,704,16,2.94
U_20787,C_707031,107,6,2.82
U_20787,C_680751,107,639,2.61
U_20787,C_697684,107,271,2.43
U_20787,C_735239,107,135,2.4
U_21020,C_735046,895,200,3.0
U_21028,C_677038,90,98,2.73
U_21045,C_696626,705,246,2.97
U_21300,C_682458,290,41,3.0
U_21300,C_697802,290,161,2.79
U_21645,C_682739,63,791,2.31
U_21645,C_677049,63,36,2.1
U_21695,C_677218,1204,154,2.97
U_21726,C_879054,3,301,2.73
U_21726,C_948118,3,856,2.34
U_21726,C_677042,3,352,1.8
U_21726,C_696597,3,155,1.32
U_21726,C_949540,3,207,1.05
U_21726,C_943228,3,341,1.0
U_21726,C_680823,3,539,1.0
U_21726,C_879045,3,335,1.0
U_21726,C_890220,3,839,1.0
U_21726,C_677047,3,153,1.0
U_21726,C_677028,3,457,1.0
U_21726,C_947252,3,60,1.0
U_21726,C_1527465,3,238,1.0
U_21726,C_1789696,3,1402,1.0
U_21726,C_1903976,3,881,1.0
U_21726,C_1646044,3,729,1.0
U_21726,C_1862240,3,735,1.0
U_21726,C_1679989,3,1339,1.0
U_21726,C_697677,3,991,1.0
U_21853,C_697828,350,93,2.94
U_21864,C_674920,585,10,3.0
U_21879,C_955163,49,20,2.97
U_21879,C_694136,49,15,2.91
U_21879,C_936987,49,340,2.16
U_21879,C_922865,49,847,1.86
U_22291,C_879040,174,21,3.0
U_22291,C_696884,174,581,2.85
U_22291,C_696993,174,492,2.73
U_22333,C_682661,291,668,2.82
U_22333,C_696922,291,23,2.79
U_22471,C_819285,160,333,2.97
U_22580,C_801443,1212,509,2.97
U_22605,C_697791,477,2,2.94
U_22632,C_677042,7,352,2.52
U_22632,C_707112,7,692,1.5
U_22632,C_697265,7,228,1.0
U_22632,C_948409,7,96,1.0
U_22632,C_676656,7,88,1.0
U_22632,C_948431,7,185,1.0
U_22632,C_1429002,7,282,1.0
U_22634,C_697048,586,427,2.97
U_22634,C_694163,586,796,2.94
U_22677,C_696614,108,962,2.85
U_22728,C_697041,127,1224,2.82
U_22728,C_677249,127,62,2.7
U_22743,C_697374,904,80,3.0
U_23121,C_735094,64,1003,2.97
U_23121,C_696724,64,16,2.67
U_23121,C_694143,64,133,2.52
U_23121,C_680738,64,533,2.31
U_23121,C_947253,64,237,2.19
U_23121,C_947244,64,182,2.13
U_23318,C_697791,906,2,3.0
U_23414,C_760442,1219,123,2.97
U_23649,C_922865,588,847,2.91
U_23850,C_931245,353,204,3.0
U_23877,C_676658,712,126,2.94
U_23877,C_735341,712,700,2.91
U_24013,C_854839,1222,50,2.97
U_24021,C_735351,225,7,2.73
U_24056,C_682485,226,55,2.97
U_24056,C_948289,226,520,2.91
U_24067,C_800360,18,278,3.0
U_24067,C_677042,18,352,2.07
U_24067,C_680961,18,265,1.98
U_24067,C_677047,18,153,1.89
U_24067,C_948269,18,449,1.68
U_24067,C_682473,18,245,1.53
U_24067,C_697791,18,2,1.47
U_24067,C_676932,18,4,1.41
U_24067,C_735405,18,40,1.32
U_24067,C_735143,18,379,1.05
U_24067,C_1776316,18,400,1.02
U_24067,C_680927,18,469,1.0
U_24086,C_735239,149,135,2.67
U_24087,C_674912,909,453,3.0
U_24087,C_707032,909,94,2.97
U_24089,C_707031,109,6,2.97
U_24089,C_676913,109,75,2.79
U_24089,C_754135,109,505,2.49
U_24241,C_1829954,478,1095,2.97
U_24243,C_677076,1225,99,3.0
U_24247,C_1756060,1226,870,2.97
U_24248,C_676932,258,4,2.91
U_24260,C_680886,161,750,3.0
U_24260,C_681012,161,926,2.7
U_24262,C_927967,1227,443,3.0
U_24263,C_735342,1228,39,3.0
U_24275,C_680993,14,546,2.97
U_24275,C_837735,14,440,2.79
U_24275,C_680890,14,915,2.64
U_24275,C_746971,14,595,2.61
U_24275,C_680905,14,1138,2.55
U_24275,C_696679,14,5,2.25
U_24275,C_697165,14,158,1.95
U_24275,C_674903,14,18,1.92
U_24275,C_1159827,14,860,1.53
U_24275,C_682349,14,560,1.2
U_24275,C_681362,14,473,1.0
U_24275,C_697075,14,104,1.0
U_24277,C_697791,5,2,2.97
U_24277,C_680881,5,356,2.85
U_24277,C_682486,5,660,2.67
U_24277,C_694136,5,15,2.25
U_24277,C_735094,5,1003,1.8
U_24277,C_680891,5,1504,1.65
U_24277,C_770738,5,19,1.5
U_24277,C_696746,5,119,1.41
U_24277,C_926165,5,848,1.0
U_24277,C_696724,5,16,1.0
U_24277,C_948407,5,1756,1.0
U_24277,C_681684,5,1159,1.0
U_24277,C_943241,5,1723,1.0
U_24277,C_799796,5,43,1.0
U_24277,C_697566,5,990,1.0
U_24277,C_696826,5,177,1.0
U_24277,C_696897,5,224,1.0
U_24277,C_879050,5,1034,1.0
U_24277,C_854843,5,234,1.0
U_24284,C_696817,128,966,2.7
U_24284,C_682153,128,656,2.58
U_24284,C_879040,128,21,2.55
U_24290,C_680975,89,1142,2.94
U_24290,C_948140,89,1055,2.91
U_24290,C_1795810,89,124,2.34
U_24296,C_682618,91,665,2.97
U_24296,C_781494,91,164,2.88
U_24296,C_681094,91,548,2.76
U_24296,C_948468,91,61,2.73
U_24296,C_697236,91,26,2.31
U_24327,C_696724,589,16,2.94
U_24327,C_735046,589,200,2.88
U_24351,C_697069,20,72,2.88
U_24351,C_677076,20,99,2.85
U_24351,C_747056,20,383,2.7
U_24351,C_797853,20,1022,2.52
U_24351,C_674959,20,455,1.83
U_24351,C_676962,20,1490,1.02
U_24385,C_879040,480,21,2.94
U_24385,C_770784,480,46,2.85
U_24441,C_696994,26,0,2.91
U_24441,C_799800,26,95,2.46
U_24441,C_697034,26,12,2.31
U_24441,C_943250,26,83,2.28
U_24441,C_696855,26,57,2.13
U_24441,C_948410,26,51,1.89
U_24441,C_682330,26,192,1.71
U_24441,C_1924709,26,737,1.65
U_24441,C_697496,26,987,1.47
U_24441,C_696915,26,970,1.44
U_24441,C_697068,26,24,1.38
U_24441,C_823309,26,1687,1.32
U_24450,C_696911,202,33,2.97
U_24481,C_697270,408,146,2.82
U_24482,C_735046,150,200,2.73
U_24482,C_681005,150,214,2.7
U_24485,C_677097,915,409,2.94
U_24563,C_681001,409,758,3.0
U_24629,C_1428968,319,14,3.0
U_24629,C_735241,319,201,2.85
U_24629,C_948092,319,610,2.82
U_24682,C_735405,917,40,3.0
U_24852,C_862967,320,513,2.91
U_24939,C_696942,592,22,2.94
U_25091,C_680933,112,77,2.94
U_25091,C_697367,112,1235,2.88
U_25091,C_681005,112,214,2.61
U_25145,C_697791,1238,2,3.0
U_25195,C_674903,721,18,2.91
U_25211,C_696855,113,57,2.55
U_25211,C_707083,113,691,2.52
U_25211,C_697147,113,1230,2.43
U_25211,C_696679,113,5,2.4
U_25214,C_677083,355,459,3.0
U_25214,C_696927,355,52,2.79
U_25239,C_682472,1239,782,3.0
U_25242,C_682237,1240,772,3.0
U_25242,C_943223,1240,281,2.97
U_25248,C_681034,596,215,3.0
U_25265,C_747696,293,300,2.76
U_25278,C_735214,597,86,2.97
U_25298,C_680740,27,261,2.94
U_25298,C_680745,27,54,2.88
U_25298,C_680762,27,37,2.67
U_25298,C_735283,27,699,2.31
U_25298,C_697407,27,375,2.22
U_25298,C_737512,27,252,1.98
U_25298,C_1428968,27,14,1.59
U_25298,C_934520,27,391,1.41
U_25298,C_681444,27,1535,1.35
U_25298,C_677023,27,456,1.2
U_25323,C_840084,92,233,3.0
U_25323,C_707025,92,147,2.91
U_25323,C_676697,92,350,2.88
U_25323,C_674920,92,10,2.73
U_25323,C_707032,92,94,2.67
U_25323,C_697236,92,26,2.49
U_25323,C_883372,92,115,2.4
U_25323,C_854839,92,50,2.34
U_25363,C_819285,260,333,2.67
U_25388,C_677218,41,154,3.0
U_25388,C_697069,41,72,2.91
U_25388,C_680933,41,77,2.64
U_25388,C_682458,41,41,2.61
U_25388,C_682618,41,665,2.43
U_25388,C_854843,41,234,2.1
U_25388,C_682588,41,786,1.89
U_25390,C_808526,261,254,2.94
U_25390,C_680961,261,265,2.88
U_25403,C_697007,724,180,3.0
U_25406,C_948415,117,139,3.0
U_25406,C_682415,117,144,2.97
U_25406,C_697034,117,12,2.73
U_25406,C_682210,117,172,2.7
U_25499,C_879040,227,21,2.94
U_25499,C_948410,227,51,2.85
U_25499,C_854839,227,50,2.82
U_25548,C_696938,927,583,3.0
U_25552,C_676995,262,405,3.0
U_25552,C_677189,262,462,2.7
U_25557,C_697821,356,13,2.97
U_25557,C_681678,356,143,2.91
U_25615,C_2343522,414,1479,2.82
U_25653,C_735351,322,7,3.0
U_25828,C_696679,482,5,2.85
U_25846,C_1741561,323,616,2.76
U_25854,C_685689,1250,174,3.0
U_25869,C_680933,599,77,2.97
U_25869,C_905197,599,1037,2.94
U_25878,C_798690,1252,1023,3.0
U_25914,C_681671,1253,266,3.0
U_25978,C_682320,1257,418,2.97
U_25990,C_682489,1258,661,3.0
U_26053,C_677189,602,462,2.91
U_26067,C_931245,294,204,3.0
U_26067,C_696980,294,195,2.82
U_26067,C_735244,294,299,2.76
U_26084,C_676996,204,259,3.0
U_26084,C_696679,204,5,2.94
U_26184,C_697149,57,68,2.55
U_26184,C_1756077,57,399,2.43
U_26184,C_887148,57,604,2.31
U_26184,C_854843,57,234,1.98
U_26282,C_680745,727,54,2.97
U_26282,C_1410156,727,165,2.91
U_26294,C_808529,118,1278,2.64
U_26416,C_734037,175,376,3.0
U_26416,C_696562,175,798,2.61
U_26459,C_879040,205,21,2.79
U_26467,C_676969,730,90,2.97
U_26467,C_735405,730,40,2.94
U_26472,C_1527465,932,238,3.0
U_26472,C_681355,932,242,2.94
U_26479,C_735321,731,592,3.0
U_26479,C_680808,731,465,2.91
U_26482,C_677047,1267,153,2.97
U_26486,C_707081,732,17,2.91
U_26489,C_696673,324,222,2.82
U_26512,C_682137,933,416,2.94
U_26795,C_682527,935,951,2.97
U_27004,C_696994,1276,0,3.0
U_27087,C_696994,357,0,2.82
U_27087,C_696555,357,221,2.79
U_27285,C_707119,16,70,2.73
U_27285,C_680933,16,77,2.7
U_27285,C_676969,16,90,2.07
U_27285,C_697265,16,228,1.56
U_27285,C_694143,16,133,1.53
U_27285,C_696720,16,321,1.38
U_27285,C_682702,16,111,1.35
U_27285,C_947257,16,518,1.0
U_27306,C_2231604,162,1463,2.79
U_27306,C_2219608,162,1457,2.7
U_27306,C_2215747,162,1455,2.49
U_27568,C_681683,84,654,2.43
U_27568,C_696992,84,491,2.4
U_27604,C_697791,1281,2,3.0
U_27611,C_697067,737,811,3.0
U_27611,C_680989,737,471,2.91
U_27614,C_680963,39,754,2.82
U_27614,C_948417,39,140,2.67
U_27614,C_948101,39,611,2.37
U_27614,C_685664,39,485,2.19
U_27614,C_676950,39,897,2.1
U_27689,C_1750786,608,1075,2.91
U_27830,C_697293,485,27,2.88
U_28163,C_916828,946,35,2.97
U_28177,C_682473,230,245,2.94
U_28177,C_697374,230,80,2.91
U_28177,C_1770323,230,1386,2.73
U_28218,C_682595,11,567,2.94
U_28218,C_696746,11,119,2.91
U_28218,C_696721,11,296,2.73
U_28218,C_681655,11,101,2.64
U_28218,C_676673,11,141,2.58
U_28218,C_866769,11,279,2.25
U_28218,C_682602,11,568,1.83
U_28218,C_677083,11,459,1.77
U_28218,C_680751,11,639,1.74
U_28218,C_697072,11,587,1.65
U_28218,C_943250,11,83,1.38
U_28218,C_948413,11,1328,1.35
U_28218,C_770738,11,19,1.08
U_28218,C_782490,11,82,1.0
U_28218,C_780629,11,253,1.0
U_28236,C_676649,1286,84,2.97
U_28285,C_674903,739,18,2.94
U_28317,C_808526,1287,254,2.97
U_28336,C_735046,610,200,2.97
U_28336,C_682466,610,102,2.94
U_28336,C_734054,610,273,2.88
U_28503,C_770738,486,19,2.85
U_28573,C_881478,741,302,2.97
U_28813,C_682187,80,1169,2.19
U_28813,C_948424,80,724,2.07
U_28823,C_943250,487,83,2.97
U_29025,C_680730,488,170,2.85
U_29028,C_934510,950,445,3.0
U_29028,C_948043,950,1734,2.97
U_29028,C_696555,950,221,2.94
U_29091,C_697405,66,58,2.88
U_29091,C_948208,66,1320,2.85
U_29091,C_735241,66,201,2.76
U_29091,C_682671,66,194,2.4
U_29091,C_707358,66,591,2.37
U_29091,C_735335,66,434,2.31
U_29091,C_2328543,66,525,1.95
U_29140,C_697018,231,42,2.79
U_29140,C_696994,231,0,2.73
U_29182,C_682671,491,194,2.97
U_29187,C_697293,611,27,2.97
U_29205,C_883345,612,1,2.94
U_29297,C_866756,32,66,3.0
U_29297,C_696724,32,16,2.76
U_29297,C_943223,32,281,2.61
U_29297,C_682683,32,669,2.37
U_29297,C_694140,32,320,2.1
U_29297,C_682427,32,270,1.89
U_29297,C_697129,32,1620,1.74
U_29297,C_1903985,32,29,1.71
U_29297,C_735405,32,40,1.62
U_29383,C_682458,955,41,3.0
U_29400,C_707068,956,690,2.94
U_29441,C_1410106,176,726,2.85
U_29441,C_1434547,176,862,2.7
U_29441,C_697206,176,685,2.61
U_29475,C_676934,743,741,2.94
U_29552,C_681355,358,242,2.97
U_29556,C_676673,151,141,2.94
U_29556,C_788575,151,49,2.7
U_29556,C_676995,151,405,2.67
U_29595,C_682222,1299,78,3.0
U_29661,C_948409,613,96,2.94
U_29854,C_681671,188,266,2.64
U_29978,C_737512,359,252,3.0
U_30034,C_697270,206,146,2.73
U_30087,C_801420,614,59,2.97
U_30117,C_697236,1302,26,3.0
U_30342,C_697001,494,1616,2.85
U_30517,C_845674,1307,334,3.0
U_30626,C_883345,53,1,2.94
U_30626,C_682330,53,192,2.49
U_30626,C_697306,53,374,2.46
U_30626,C_697069,53,72,2.34
U_30626,C_682308,53,268,2.01
U_30626,C_677243,53,169,1.98
U_30692,C_697092,964,981,2.94
U_31270,C_682335,295,1176,2.82
U_31287,C_943267,54,305,2.91
U_31287,C_677130,54,129,2.82
U_31287,C_674903,54,18,2.73
U_31287,C_707037,54,113,2.37
U_31287,C_681073,54,1151,2.13
U_31287,C_677045,54,76,2.01
U_31287,C_934534,54,850,1.89
U_31307,C_943267,360,305,2.97
U_31324,C_697034,966,12,2.94
U_31458,C_898349,1317,390,3.0
U_31614,C_696939,114,145,3.0
U_31614,C_943228,114,341,2.94
U_31614,C_707081,114,17,2.82
U_31614,C_682330,114,192,2.49
U_31692,C_676656,38,88,2.82
U_31692,C_696826,38,177,2.64
U_31692,C_746997,38,48,2.49
U_31788,C_948078,362,342,3.0
U_31794,C_845950,1323,386,2.97
U_31881,C_697398,751,196,3.0
U_31882,C_677010,296,31,2.91
U_31902,C_681592,33,933,2.94
U_31902,C_697307,33,984,2.82
U_31902,C_680740,33,261,2.55
U_31902,C_676902,33,257,2.49
U_31902,C_1741501,33,1353,2.34
U_31902,C_1912519,33,401,2.04
U_31902,C_1429002,33,282,1.95
U_31902,C_694136,33,15,1.83
U_31902,C_707081,33,17,1.59
U_31914,C_697791,752,2,3.0
U_32083,C_696968,755,25,2.91
U_32152,C_696867,1324,1610,2.97
U_32153,C_819290,756,1025,2.97
U_32153,C_947252,756,60,2.94
U_32238,C_947244,1326,182,3.0
U_32319,C_682597,1331,367,2.97
U_32349,C_696980,757,195,3.0
U_32398,C_677146,497,32,2.94
U_32399,C_770738,119,19,2.91
U_32399,C_697821,119,13,2.88
U_32399,C_735157,119,28,2.55
U_32569,C_696946,189,120,2.88
U_32652,C_697360,207,160,2.73
U_32652,C_883372,207,115,2.7
U_32700,C_862969,190,388,2.91
U_32700,C_696606,190,574,2.88
U_32700,C_1891384,190,1100,2.67
U_32843,C_696992,265,491,2.91
U_32843,C_1755941,265,1366,2.85
U_33002,C_697130,75,38,2.88
U_33002,C_696899,75,248,2.73
U_33002,C_682401,75,1180,2.4
U_33002,C_681355,75,242,2.37
U_33002,C_682648,75,420,2.13
U_33148,C_788575,1338,49,2.97
U_33165,C_697096,297,105,2.91
U_33165,C_677093,297,213,2.73
U_33303,C_2242137,499,890,2.91
U_33310,C_694136,325,15,2.85
U_33334,C_854866,326,71,2.97
U_33405,C_707081,42,17,1.92
U_33405,C_1755912,42,618,1.83
U_33405,C_1732839,42,187,1.62
U_33526,C_696939,120,145,3.0
U_33526,C_682772,120,422,2.97
U_33526,C_696968,120,25,2.7
U_33555,C_676646,152,286,2.88
U_33557,C_696972,208,179,2.76
U_33610,C_898349,13,390,2.82
U_33610,C_696928,13,178,2.49
U_33610,C_682562,13,664,2.4
U_33610,C_697791,13,2,2.31
U_33610,C_677010,13,31,2.28
U_33610,C_697821,13,13,2.22
