course_id,learn_count,avg_preference,course_name,category,teacher,description
C_697008,4,2.163,程序设计基础（下）,未标注,MOOCCubeX,“程序设计基础“是一门面向计算机相关专业以及新工科各专业学生开设的专业基础课程，也是理工科各专业的公共必修课程。本课程包括：程序设计基础（上）和程序设计基础（下）两部分。
C_784161,4,2.148,管理沟通,未标注,MOOCCubeX,       企业中70%的问题是由沟通障碍引起的。管理沟通课程的学习将提升你的沟通的水平和智慧。课程内容包括：走近沟通、沟通概述、组织沟通、团队沟通、冲突中的沟通、危机沟通、非语言沟通和跨文化沟通等。
C_707107,4,2.148,软件工程,未标注,MOOCCubeX,本课程以UML和统一过程为主线，深入浅出地介绍了敏捷开发、基于场景的模型、类模型、行为模型、流模型、体系结构风格、用户界面设计、评审、测试项和目管理等内容。
C_1789683,4,2.145,Academic English and Literacy,未标注,MOOCCubeX,"Welcome to Academic English and Literacy! The word “academic English” may sound a little bit daunting to you, especially when it comes to specific tasks. Listening to a long academic lecture, participating in seminars, giving a presentation on an academic topic in front of a roomful of people, reading to write a literature review, writing a research proposal as part of your application for a degree at your dream university, all of these tasks are challenging, and yet extremely important to anyone who wishes"
C_677102,4,2.14,走进性科学,教育学,MOOCCubeX,性很污吗？性只可意会不可言传吗？性只是两腿之间的事吗？你是否想窥视性即又不敢正视性呢？课程将以全新的理念让你了解“全面的性”。掌握性卫生保健知识、增强自我保护意识和能力、理智看待社会性现象、正确处理两性关系、增强作决定能力和背后的责任。
C_1764865,4,2.14,计算思维和数据科学导论（国际版）,未标注,MOOCCubeX,Introduction to using computation to understand real-world phenomena.
C_681012,4,2.133,ACCA F7 财务报告,未标注,MOOCCubeX,财务报告（ACCA F7）是ACCA系列课程的核心课程之一，在整个课程体系中具有承上启下的作用。该课程不仅是对财务报表编制（Paper F3）课程所学内容的进一步强化和延伸，同时，又为审计与鉴证（Paper F8）以及战略商业报告（Strategical Business Reporting，SBR）等后续课程提供所必须的财务会计知识。
C_674950,4,2.133,经济地理与企业兴衰,地理学,MOOCCubeX,经济地理学是一门关于人为生存而抗争的地理学。它是现代地理学的重要分支，主要探讨企业的经济活动与地理和环境之间的复杂动态关系。
C_676950,4,2.133,比较宪法,法学,MOOCCubeX,宪法决定我们的生活方式。因为宪法规范国家权力，配置社会资源。如何通过宪制安排促进权力与资源的合理分配？各国宪法制度各异而又有异曲同工之处。
C_936997,4,2.133,常见肿瘤的诊断和综合治疗,未标注,MOOCCubeX,        课程取材翔实、新颖、实用，全面、系统、及时地反映了本领域国际上的研究动态。不仅适合为生物学与医学专业的本科生、研究生的教学参考，同时也适合作为肿瘤研究领域的科学工作者、大学教师及广大医务工作者的提供参考。
C_697055,4,2.118,微积分-1,数学,MOOCCubeX,本课程专为MOOC设计，讲授常规理工科微积分的前半部分(一元微积分)。以中英文对照的方式讲授，并使用以英文为主的教材和学习资料。
C_697543,4,2.11,会计电算化,未标注,MOOCCubeX,本课程针对人才需求组织教学内容，按照工作过程设计教学环节，为会计电算化专业的岗位需求提供职业能力，为培养高素质技能型专门人才提供基本保障。
C_677167,4,2.103,设计之美,未标注,MOOCCubeX,设计之美是设计类专业的重要核心理论课程，也是审美素质教育的通识课程。启发学习者用审美的眼光反思设计问题，培养审美思维，提高审美素养，有助于提升设计创意能力。
C_936983,4,2.103,创意手工,未标注,MOOCCubeX,用一双善于捕捉美眼睛，发现生活中的美。
C_735064,4,2.095,影视动画剧本创作,未标注,MOOCCubeX,本课程将为你揭开影视动画剧本创作的奥秘，在这里，你不仅会了解到一般动画剧作编创流程、角色塑造、剧情设置和故事改编的相关知识和方法，也会受到各种经典动画影视案例创意分析的思想启迪。
C_682750,4,2.095,自动控制元件,控制科学与工程,MOOCCubeX,千万不要误以为我们是电子线路中的电阻、电容、电感，我们是应用在自动控制系统中的各种控制电机和驱动器，在航空航天、船舶航行、机器人运动、数控机床机加工领域中都能看到我们。学生中流行的四旋翼中可见到我们的身姿。要想学好自动控制系统，你必须要跨越我们，让我们臣服于你而不是你臣服于我们。
C_2316356,4,2.08,营销管理：数字时代的营销江湖,未标注,MOOCCubeX,       道法术器势案，营销江湖风云变幻，课程团队的七位老师将和您一起携手踏入这网络时代瞬息万变的营销世界！谁主沉浮，且看后浪肆意江湖！！
C_916838,4,2.073,成本会计学,未标注,MOOCCubeX,逃离枯燥地说教，源于生活却高于生活的教学示例让人人都可以轻松驾驭繁琐的成本核算原理。我们的目标是能将书本变薄，也能变厚！
C_1894860,4,2.065,21考研英语小白课堂,未标注,MOOCCubeX,21考研英语小白课堂
C_694162,4,2.05,机械原理,未标注,MOOCCubeX,       机械原理是机械类各专业的一门主干技术基础课程，主要研究机构的结构分析、运动分析和动力分析；常用机构设计的基本理论和方法；机械系统运动方案的创新设计。它在培养学生的机械设计能力和创新能力所需的知识、能力和素质结构中，占有十分重要的地位。
C_681699,4,2.043,中国画基础,未标注,MOOCCubeX,本课程主要探究中国画立意、构图、用笔、设色等绘画技艺和创作方法，同时注重追寻与探讨中国画的内在规律和法则。包含基本原理、构图原则、拓展训练、名作赏析四个大板块。
C_707173,4,2.035,电子政务,未标注,MOOCCubeX,本课程从理论分析入手，结合研究前沿，嵌入典型案例。
C_681745,4,2.005,信息素养-互联网+时代的学习与生活,计算机科学与技术,MOOCCubeX,       《信息素养-互联网+时代的学习与生活》包括“互联网+时代的学习生活”、“信息的获取与鉴别”、“搜索引擎“、“信息技术新发展与应用”、”学术和专利检索”、“信息的存储与处理”、“信息安全”等内容。
C_696863,4,2.0,基层公共卫生服务技术,未标注,MOOCCubeX,课程以学生能开展基本公共卫生服务所必须的知识与技能为学习目标，以国家颁布的基本公共卫生服务项目为基础设置了相应的学习任务。
C_682431,4,1.998,无机化学,未标注,MOOCCubeX,"主要分为化学反应原理，物质结构基础和元素化学三个部分,适合自学，也适合高校无机化学的混合教学。配套的网络资源平台有无机化学微信公众号，对学习内容进行解析和补充。每一章节有专门的英语专业词汇和拓展，帮助学习者提升继续学习的能力。"
C_680714,4,1.993,电子商务,未标注,MOOCCubeX,弘扬电商理念：互联网改变了传统的商业模式，电子商务开启了追逐梦想的大门，带来前所未有的巨大机遇。突出管理特点：贴近市场需求：阐释了大数据营销、互联网商业模式创新等内容。
C_947164,4,1.99,从“入口”到“出口”：规划好你的大学生活,未标注,MOOCCubeX,     《从“入口”到“出口”：规划好你的大学生活》前称是《大学生职业生涯规划》课程。本课程旨在帮助大学生协调好学业与职业发展的关系，把个人发展和社会发展相结合，通过自身职业兴趣、性格、能力等的测评，制定出有关对个人一生在职业发展上的计划安排，为个人走向职业成功、实现人生价值提供最有效的途径。
C_1811739,4,1.99,物理与文化,未标注,MOOCCubeX,物理亦文化，科学即知识。蒙娜丽莎为何会有神秘微笑？毕加索真的能画出爱因斯坦的相对论么？《我们从何处来？我们是什么？我们往何处去？》是艺术家的呐喊？还是科学家的终极追求？欢迎来到山东大学“物理与文化”课程！让我们共同享受文理交融、科艺同光的学习历程，体悟更加精彩的大千世界吧！
C_674955,4,1.985,研究生的压力应对与健康心理,未标注,MOOCCubeX,这是一门以普及心理卫生基础知识和提高同学的身心健康自我保健意识为主的课程。共八讲16节，每节15分钟左右。内容涉及研究生的健康心理与适应发展（健康教育），自我认知与个性完善（意识教育），情绪管理与压力应对（挫折教育），人际交往(个体适应性教育)、恋爱与性心理（成人教育）、认识生命（成长教育）等主要内容。课程力争从自知、自尊、自信、自律、自省等方面协助研究生增加自知、学会自尊、建立自信、增强自律、发展自省的目的。
C_786631,4,1.985,EDA技术与应用,未标注,MOOCCubeX,EDA技术已成为电子设计技术发展重要趋势，深入到经济技术发展与社会进步的方方面面。毫不夸张地说，EDA技术正在深刻地改变着我们熟悉的世界。 
