course_id,course_name,old_category,new_category,reason
C_1789682,Approaching the Mysterious Traditional Chinese Medicine,未标注,工学,keywords:IC
C_1789683,Academic English and Literacy,未标注,工学,keywords:IC
C_1789684,Guidance for Protection against COVID-19 for Staff and Students in Universities and Colleges,未标注,工学,keywords:IC
C_1789686,The General Introduction of Industrial Design,未标注,工学,keywords:IC
C_1789687,Medical Parasitology & Food Safety,未标注,工学,keywords:SoC|IC
C_1789688,Diagnostics in Chinese Medicine,未标注,工学,keywords:IC
C_1789689,Life on Mathematics,未标注,工学,keywords:IC
C_1789694,雷达气象学,未标注,教育学,fallback:generic_course
C_1789695,中国城市发展之“前世·今生”,未标注,历史学,keywords:历史
C_1789696,农业生物环境工程,未标注,农学,keywords:农业
C_1789697,环境与健康,未标注,医学,keywords:疾病|健康
C_1793742,Combinatorics and Algorithms Design,未标注,工学,keywords:IC
C_1792250,Shifting Your Teaching Online,未标注,工学,keywords:IC
C_1794464,在线教学课例与解析,未标注,教育学,keywords:教学|教师|在线教学|慕课
C_1794568,Mechanics of Materials,未标注,工学,keywords:IC
C_1794790,微生物学检验,未标注,医学,keywords:医学|临床|诊断|治疗
C_1795748,Marketing in the Mobile Internet Era,未标注,教育学,fallback:generic_course
C_1795810,世界冠军刘伟教你打乒乓,未标注,工学,keywords:控制
C_1796396,Production Engineering,未标注,工学,keywords:IC
C_1797897,C程序设计,未标注,工学,override:程序设计
C_1797899,C++程序设计,未标注,工学,override:程序设计
C_1797902,Csharp程序设计,未标注,工学,override:程序设计
C_1800545,中国农村健康及备灾培训,未标注,医学,keywords:公共卫生|健康
C_1801907,零基础学统计,未标注,理学,keywords:统计
C_1804511,Mechanical Manufacturing Technology,未标注,工学,keywords:IC
C_1804595,International Environmental Law,未标注,教育学,fallback:generic_course
C_1797904,深度学习基础,未标注,工学,keywords:人工智能|深度学习
C_1806527,清华MBA数字化战略,未标注,军事学,keywords:战略
C_1806811,Embedded Software Design,未标注,工学,keywords:IC
C_1808023,Western Music in the 20th century,未标注,工学,keywords:IC
C_1808487,设计心理学,未标注,艺术学,design_context_art:交互设计|设计学
C_1808506,Rock Mechanics in Petroleum Engineering,未标注,工学,keywords:IC
C_1811716,管理学原理,未标注,管理学,keywords:管理
C_1811720,血液学检验,未标注,医学,keywords:疾病|血液
C_1811723,国际商法,未标注,教育学,keywords:教育|教学
C_1811728,规范（标准化）体格检查,未标注,医学,keywords:医学|临床|医学生
C_1811730,植物学（形态解剖部分）,未标注,医学,keywords:解剖
C_1811734,女装设计,未标注,工学,design_context_engineering:结构
C_1811739,物理与文化,未标注,理学,keywords:物理
C_1811742,古生物学,未标注,理学,keywords:生物学
C_1811832,Interpreting China: A Dialogue between Tradition and Innovation,未标注,教育学,fallback:generic_course
C_1811835,Medical Nursing,未标注,工学,keywords:IC
C_1811836,Selected Classical Chinese Paintings and Chinese Culture,未标注,工学,keywords:IC
C_1811837,"Prevention, Control and Treatment of Chronic Diseases",未标注,工学,keywords:IC
C_1811839,Biochemistry and Molecular Biology,未标注,工学,keywords:SoC|IC
C_1814140,Medical Imaging,未标注,工学,keywords:IC
C_1811867,Medical Virology,未标注,工学,keywords:IC
C_1814260,Pediatrics,未标注,工学,keywords:IC
C_1821200,学前儿童卫生与保健,未标注,教育学,keywords:教育|教师|学前|幼儿
C_1821490,A Guide to English-speaking Countries,未标注,文学,keywords:English
C_1822804,临床中成药应用,未标注,医学,keywords:临床|治疗
C_1824376,Clinical Physiology,未标注,工学,keywords:IC
C_1824911,妇科临床护理实践,未标注,医学,keywords:临床|护理|疾病|健康
C_1824915,汽车电气设备构造与维修,未标注,教育学,keywords:教学
C_1824917,护理伦理学Nursine Ethics,未标注,医学,keywords:护理
C_1824918,国际私法,未标注,法学,same_name:法学
C_1824921,西方社会工作理论,未标注,医学,keywords:治疗
C_1824924,植物检疫学,未标注,工学,keywords:程序
C_1824926,旅游景观文化与赏析,未标注,教育学,fallback:generic_course
C_1824928,生活中的生物学,未标注,理学,keywords:生物学
C_1824931,网络安全-应用技术与工程实践,未标注,工学,keywords:网络
C_1824933,儿童舞蹈创编与活动组织,未标注,艺术学,keywords:艺术|音乐|舞蹈
C_1824934,学前儿童心理发展概论,未标注,教育学,keywords:教育|学前|幼儿|心理
C_1825107,俄罗斯历史（一）,未标注,历史学,keywords:历史
C_1825111,俄罗斯历史（二）,未标注,历史学,keywords:历史
C_1825362,Environmental Accounting and Management,未标注,工学,keywords:SoC
C_1828098,English Novel Reading,未标注,文学,keywords:English
C_1828101,College Education of Aesthetic,未标注,工学,keywords:IC
C_1828106,Pharmacology,未标注,工学,keywords:IC
C_1828108,C Programming,未标注,工学,keywords:IC
C_1557390,机器学习,未标注,工学,keywords:算法|网络|机器学习
C_1829948,体育教学论,未标注,教育学,keywords:教学|教师|教学论
C_1829950,模拟电子技术基础,未标注,工学,override:模拟电子技术
C_1829952,国际贸易理论与实务,未标注,经济学,keywords:经济|贸易
C_1829957,服务学习基础理论,未标注,教育学,fallback:generic_course
C_911733,商业逻辑训练营：精英们都在学的底层逻辑,未标注,管理学,keywords:管理|企业|运营
C_943241,交通工具设计,未标注,艺术学,override:交通工具设计
C_1834035,王新宇·打造问题解决的思维利器,未标注,教育学,fallback:generic_course
C_1836502,清华大学历年招生宣传片,未标注,教育学,fallback:generic_course
C_1837426,教你玩转Excel，收获高效人生,未标注,教育学,fallback:generic_course
C_1834541,提升“言值”，成为说话与演讲高手,未标注,教育学,fallback:generic_course
C_1844101,美国药品医疗器械监管概述,未标注,管理学,keywords:管理
C_1844102,国医中药名家谈,未标注,教育学,fallback:generic_course
C_1844104,设计美学,未标注,艺术学,override:设计美学
C_1844106,教育统计学,未标注,理学,keywords:数学|统计
C_1844118,Acupuncture and Moxibustion,未标注,工学,keywords:IC
C_1844126,Molecules that Changed the World,未标注,工学,keywords:IC
C_1844128,Landscape Architecture Design,未标注,工学,keywords:IC
C_1854857,工业样板设计,未标注,教育学,keywords:教学
C_1854868,服装结构设计,未标注,艺术学,override:服装
C_735046,绿色创新理论与实践,未标注,管理学,keywords:管理|企业|公共管理
C_1829954,当代中国发展与改革,未标注,管理学,keywords:管理|企业|公共管理
C_948409,大数据治理与政策,未标注,工学,keywords:大数据
C_1862240,公共政策分析,未标注,管理学,keywords:管理|公共管理
C_1864055,Teach Me Trade Simulation,未标注,工学,keywords:IC
C_1864056,Introduction to Companion Dog Care,未标注,工学,keywords:IC
C_1864058,Contemporary Electronic System Design,未标注,工学,keywords:SoC|IC
C_1864059,基础医学概论,未标注,医学,keywords:医学|免疫
C_1864060,中外文化精神十讲,未标注,教育学,fallback:generic_course
C_1864063,无土栽培学,未标注,农学,keywords:园艺
C_1864065,化工流体流动与传热,未标注,工学,keywords:化工
C_1864068,应用随机过程,未标注,理学,override:随机过程
C_1875488,经典启蒙,未标注,文学,keywords:文学|语言
C_1875490,班主任技能训练,未标注,管理学,keywords:管理
C_1875498,近世代数,未标注,工学,keywords:网络
C_1875503,中国传统文化英译技巧,未标注,文学,keywords:翻译|国文|传播
C_1875512,理工创新工坊,未标注,管理学,keywords:创业
C_1875515,概率论,未标注,理学,keywords:数学|概率|统计
C_1875518,人体解剖学,未标注,医学,keywords:医学|解剖
C_1875535,Science-based Food Safety Supervision,未标注,教育学,fallback:generic_course
C_1875539,Statistics,未标注,工学,keywords:IC
C_1876253,常微分方程,未标注,理学,keywords:数学
C_1883679,Understanding Risk and Sustainable Development,未标注,工学,keywords:SoC|IC
C_1884005,Supporting Health and Risk Governance in Communities,未标注,工学,keywords:IC
C_1884058,Building Community Resilience and Development,未标注,教育学,fallback:generic_course
C_1886668,数值计算,未标注,理学,keywords:数学|数值分析|科学计算
C_1886672,宠物美容与护理,未标注,医学,keywords:护理
C_1886674,工程材料及机械制造基础,未标注,工学,keywords:机械|材料
C_1886678,Introduction To Hospitality,未标注,管理学,keywords:Hospitality
C_1886679,Sports and Society,未标注,工学,keywords:SoC|IC
C_1886680,Introduction of Artificial Intelligence,未标注,工学,keywords:SoC|IC
C_1886682,Thermal Physics,未标注,工学,keywords:SoC|IC
C_1886683,Analog Circuit Design,未标注,工学,keywords:IC|Circuit
C_1886685,Heat Transfer,未标注,工学,keywords:IC
C_1886686,Principles of Automatic Control,未标注,工学,keywords:IC
C_1886688,The Hardware/Software Systems and Fundamentals of Programming,未标注,工学,keywords:IC
C_1886689,Histology and Embryology,未标注,工学,keywords:IC
C_1886691,The Economic Way of Thinking,未标注,工学,keywords:IC
C_1886696,Communication of Chinese Costume Art,未标注,工学,keywords:IC
C_1889028,清华数为应用开发平台DWF第三期培训,未标注,教育学,fallback:generic_course
C_1889446,英语四级考前极速提分班,未标注,文学,override:四级
C_1890207,英语六级考前极速提分班,未标注,文学,override:六级
C_1891038,Pharmacology,未标注,工学,keywords:IC
C_1891042,Internal medicine - cardiovascular disease,未标注,工学,keywords:IC
C_1891044,Oncology：Cancer Prevention&Treatment and Healthy Life,未标注,工学,keywords:IC
C_1891046,Accountant in Business,未标注,教育学,fallback:generic_course
C_1891047,Skills in English for General Academic Purposes,未标注,工学,keywords:IC
C_1891049,Dental Anatomy and Physiology,未标注,工学,keywords:IC
C_1891052,混凝土结构原理,未标注,工学,keywords:建筑|土木|水利|矿井|混凝土
C_1891055,数理统计学,未标注,理学,keywords:统计
C_1891061,马克思主义基本原理概论,未标注,法学,same_name:政治学
C_1891064,3S野外实践教学,未标注,教育学,keywords:教学
C_1891387,21考研英语强化班,未标注,文学,keywords:英语
C_1894844,21考研英语阅读基础精讲班,未标注,文学,keywords:英语
C_1894860,21考研英语小白课堂,未标注,文学,keywords:英语
C_1894884,21考研英语核心语法长难句突破班,未标注,文学,keywords:英语
C_1894914,21考研英语词汇精讲班,未标注,文学,keywords:英语
C_1894960,21考研英语冲刺班,未标注,文学,keywords:英语
C_1899192,21考研英语逆袭75分特训营,未标注,文学,keywords:英语
C_1902586,程序设计,未标注,工学,override:程序设计
C_1903962,供热工程,未标注,工学,keywords:供暖
C_1903965,应用老年学基础,未标注,管理学,keywords:管理
C_1903973,医学心理干预,未标注,医学,keywords:医学|诊断
C_1903975,高等数学,未标注,工学,design_context_engineering:系统
C_1903976,中华民族历史,未标注,历史学,keywords:历史
C_1903980,抗美援朝精神,未标注,教育学,fallback:generic_course
C_1903982,《风从东方来：今日中国概况》（全英文）,未标注,文学,keywords:文学|国文|传播
C_1903983,学前教育学,未标注,教育学,keywords:教育|学前
C_1903986,概率论与数理统计,未标注,理学,same_name:数学
C_1903988,太阳能利用原理与技术,未标注,工学,keywords:能源|太阳能
C_1903992,艺术与经营相会,未标注,艺术学,keywords:艺术
C_1904002,Management: Chinese Perspective and Practice,未标注,工学,keywords:IC
C_1904003,Principles of Microeconomics,未标注,工学,keywords:AWS|SoC|IC
C_1904032,2021考研政治学霸基础篇,未标注,法学,keywords:政治
C_1904668,Tsinghua Global Summer School 2020,未标注,工学,keywords:IC
C_1905468,21考研政治VIP全程班,未标注,法学,keywords:政治
